O_10_1,O_15_1,O_20_1,O_35_1,O_40_1,O_60_1,O_5_-1,O_25_-1,O_30_-1,O_45_-1,O_50_-1,O_55_-1,E_1_1,E_6_1,E_21_1,E_41_1,E_46_1,E_56_1,E_11_-1,E_16_-1,E_26_-1,E_31_-1,E_36_-1,E_51_-1,C_13_1,C_18_1,C_33_1,C_38_1,C_43_1,C_53_1,C_3_-1,C_8_-1,C_23_-1,C_28_-1,C_48_-1,C_58_-1,A_2_1,A_7_1,A_27_1,A_32_1,A_52_1,A_57_1,A_12_-1,A_17_-1,A_22_-1,A_37_-1,A_42_-1,A_47_-1,N_14_1,N_19_1,N_34_1,N_39_1,N_54_1,N_59_1,N_4_-1,N_9_-1,N_24_-1,N_29_-1,N_44_-1,N_49_-1
4.4784536692489585,4.99991715423856,4.9997293424204265,4.998810689816473,4.999329998844971,4.999089255191192,4.272169673733872,4.854942569659297,4.971967768722671,4.99982273328219,4.999748522349907,4.999491917786599,3.983600315871067,4.0558409620653855,4.0346099575464205,4.037887896605115,4.023873932396832,4.471681380647508,4.791951524159452,4.9901477597454456,4.998340650168352,4.8495250761772155,4.989612290078773,4.985491677765388,4.023339817198925,3.9963262985199983,4.014548547502985,4.016689489578083,4.0123543492996925,4.124185446248968,4.997868648366001,4.999550596484324,4.9987639514702735,4.9959936352270855,4.999629693084914,4.9978650088663255,4.607426912721994,4.902429489485137,4.999367580444862,4.999032095957563,4.997189380019566,4.996570703901581,4.991637013457291,4.998731927559244,4.997210377201352,4.998544021385724,4.9984408079271905,4.998368459717678,4.998245726444493,4.988826342136321,4.998146724496161,4.996293699807736,4.997533977431708,4.998472862966063,4.15236081404307,4.008350911339571,4.112793282854852,4.008506839642193,4.093004645687184,4.157865364622728
4.450538504933306,4.999830071259279,4.999244717164381,4.993254774946376,4.996555539485962,4.996572319406009,3.841261082543922,4.8472915522771505,4.956312813605212,4.999652763622213,4.999471023345487,4.999191984836204,4.42397898438599,4.99788899411389,4.999211117590525,4.998757662384415,4.999303018733021,4.996275465798698,4.997483881018329,4.991221851819275,4.99918067929068,4.96330778722135,4.997409207387955,4.995575566926836,4.989403517085703,4.972056007589822,4.994642213614852,4.997792427454871,4.993982454164904,4.995838163670251,4.99703390261241,4.996101636897711,4.996850326734327,4.981694837354271,4.998987576024497,4.995477317949798,4.995891103988993,4.9990626876967195,4.998526628334723,4.999136062688688,4.9938460877972135,4.99408866212656,4.998861819963518,4.997099977069251,4.997550388311523,4.998065929925358,4.997269729149197,4.9956623942261515,4.9952804647871725,4.946522517990094,4.997044143260547,4.994912454500978,4.99347083044079,4.996940991889236,4.995632975696029,4.997343492309987,4.992111818219788,4.997821212741425,4.996767921779469,4.997348309121695
3.547398063920405,4.030533855392217,4.997262753383998,4.996439428704753,4.997045119657517,4.982017394244142,4.277034870776499,4.074146950038524,4.77538314665931,4.998671432220913,4.99733281091944,4.998827191970957,3.926934559835222,4.0453040522815975,4.081377339682141,4.040447142189986,4.113356584963285,4.598281780957107,4.955963739247764,4.950779430203212,4.9975236629793685,4.57959217645317,4.989165228188148,4.977529845639014,4.03682024772699,3.996706041203918,4.023245012733425,4.069195502243357,4.024204034668417,4.288709144962018,4.996386019124098,4.9992541162121995,4.998085787887882,4.994373663487671,4.999534960958298,4.997674434460979,4.7450943342241345,4.778050646351644,4.9992643910169114,4.9990904714188655,4.995850057288468,4.994585200935496,4.990037291852151,4.998193855232096,4.997336209569427,4.9985116276303465,4.997953205109088,4.998217627935273,4.9973574697720125,4.979770243918964,4.998351058676727,4.996492335976361,4.997422623377614,4.9980271815341455,4.3675563787618366,4.072133584692122,4.0588362572898244,4.016648017661008,4.083062584641498,4.344406927528075
3.8355302797748587,4.005070510776265,4.125734907906652,4.622202436442111,4.992145547446643,4.87971431162739,3.517417758913787,3.8006749909470923,3.6970812171693925,3.971649624041356,3.999917617302239,3.999837152082583,3.462280912909284,4.009948159468165,4.025615206200525,4.040143378998277,4.086409980967336,4.49356572615301,3.9819683215475377,3.9717042005435204,4.002371763294579,3.5613964426515983,4.0104041301230335,4.015839824540874,4.926424388964268,4.99140546688742,4.998806484801225,4.997770761988999,4.998186307769194,4.998399447404087,3.9975422590701695,4.0104106079692174,4.004360195002127,3.971272783845254,4.030418960339135,4.001984370172823,4.925606995965023,4.99785675828339,4.998180852807999,4.999310138958856,4.998080608191902,4.981487905644286,3.9797792693998693,3.9952099880029497,3.9941239091107676,3.9993006354054135,4.013978030144667,4.1257737187027,4.38420079263483,4.510742008235658,4.994874189643144,4.989061448354018,4.996157207564282,4.9932913584293805,4.876705363691833,4.985169798284641,4.990035827507042,4.999385527435614,4.995661748425441,4.997737116793724
3.777453531958497,4.485470606195625,4.987856786075228,4.997450682460164,4.996676854631606,4.980418456617876,3.874900871653182,4.354982554718845,4.818958839207799,4.998735418943811,4.997114169947604,4.998366065582657,3.9557472160747684,4.180970122820559,4.184905240267831,4.081180009475967,4.137516509014585,4.741629837398879,4.961672239996994,4.957197492670012,4.997373956171373,4.7384099114268965,4.989760365270621,4.98015474399865,4.066396017924977,4.007409288333374,4.030901999770281,4.1124369865845765,4.023111707965114,4.259927417805823,4.99569880950193,4.999232481093876,4.998161677076846,4.995141024888573,4.999555025264844,4.997524792481105,4.633013588254806,4.854994133951692,4.999177372051298,4.998894357961817,4.997160094682782,4.9944295559854295,4.991234114608101,4.997985296588579,4.997147505975958,4.998465244899917,4.9983799868875,4.997992811390707,4.997373191156995,4.979642229578201,4.998328903600354,4.996265535715325,4.9974655683007185,4.998114621015845,4.348314333263551,4.075981063897724,4.07301088812612,4.014331899221828,4.074025572502681,4.344918448775661
4.689659590901504,4.999926231182275,4.9997667112518025,4.99805919219814,4.9988562767205895,4.9988704416644305,4.240525301438433,4.744404304987789,4.9369031284494795,4.999770944774484,4.999383785530088,4.999272174503133,4.155161202265942,4.0531082579806625,4.028163706050216,4.040747285021552,4.079999062190905,4.638416447420917,4.970044599129391,4.960199715782656,4.997413989771177,4.63474640707645,4.991985520681437,4.979713022771372,4.052153605567259,4.004576583514664,4.022045648497781,4.115734883926176,4.089154761492395,4.284463297313053,4.996802549071393,4.998821940015392,4.998832677885184,4.996088674983509,4.999712028688861,4.998248384339,4.7356060078690305,4.832317711382938,4.999349167272918,4.999206557000142,4.9974579164447075,4.995897658549863,4.991597625032455,4.998690691336815,4.997948692548557,4.998799784483016,4.998465341876615,4.998402730678627,4.998283537800869,4.988672151114025,4.998298722704599,4.996506906810236,4.997732053979662,4.9983661537865425,4.286766419510101,4.072644746193693,4.075085661036818,4.0170422999158815,4.094004291272507,4.343490194197825
4.666146978782316,4.999919852155021,4.999798294307135,4.999533988909608,4.999575679697737,4.999226399918423,4.255202708891658,4.794197322762686,4.938677951620955,4.999619667571379,4.999388034658821,4.999414056558151,4.166548176067178,4.1108503741449205,4.056968031717602,4.1185350069972735,4.086199822744985,4.8461052844592585,4.974200806870464,4.967311836956463,4.9974147846584565,4.727896921032911,4.990108145340561,4.978097902780921,4.049827832916132,4.012586813204546,4.034981139110943,4.1434926721476595,4.059877662084999,4.426922057484115,4.996944119389597,4.999294584994103,4.998539870560068,4.995756019269751,4.999505696338947,4.9965150175123405,4.818315608773406,4.921616283751469,4.999253668219415,4.999055971294221,4.997188691024595,4.99475248653517,4.989975342378464,4.998196349473232,4.996777971275869,4.99885412928322,4.998258466430429,4.997841170544028,4.99786212424828,4.977177038542737,4.997864660873962,4.996111045913948,4.996808953015754,4.99793769464113,4.142715613870951,4.09927240418905,4.08057356036068,4.017998689840054,4.083626128688095,4.432823944348071
3.949851756051366,4.102973484382215,4.985713457146466,4.99563248306808,4.995234319121994,4.972655257747126,4.172416219438251,4.228158876203009,4.7313992001159,4.998690465384768,4.996764512108742,4.998300399387858,3.867483922006071,4.112113733974473,4.106900942793885,4.108061667505062,4.112582255592294,4.685396040666941,4.959795282337069,4.93874830321211,4.996685476955463,4.649708867326147,4.988446655882726,4.986778549074994,4.04788571938392,4.004188751435041,4.023439286902961,4.083348774917717,4.024019822879127,4.2791962565186505,4.995927483696715,4.9990834781996885,4.998299777486482,4.994070317015636,4.999527424028935,4.997003587862655,4.6564744747515,4.808445948076327,4.999154542749743,4.998950806877228,4.995891455114258,4.995165003780428,4.9927166563210195,4.9986032184969105,4.997480119758694,4.998144909040158,4.998269522947503,4.997558979292369,4.997536817973826,4.975638284227949,4.998355450105757,4.996027207897106,4.9972578685468445,4.998083661738328,4.406143458890439,4.0720268669339,4.049120380443308,4.011858045954347,4.063021840537815,4.2600547198474095
3.264487425597633,3.197456999222033,3.0247394479680323,4.787610817651402,4.983652863485066,4.769885435925245,3.2179303994667516,3.848648382063139,3.852222126024264,3.976989046614724,3.994051863323059,3.997611812180351,3.4849021873891703,3.9508621626518825,3.9973483356866,4.006947644388646,4.010632766982734,4.013813542348325,3.7065470611622313,4.000960158286366,4.006301470679254,3.6789628822759615,4.0037023467638875,4.008093315798454,4.75059934462134,4.986465858159828,4.998380056673785,4.996581069928127,4.9972728002729925,4.996293075752088,3.997195728383633,4.0255387680920665,3.9974958255110575,3.9616675338599667,4.023438443585915,4.002259484594516,4.966098142323842,4.99677053635838,4.998098724013138,4.999195524305384,4.9972384111640675,4.971179106900084,3.978208184996598,3.9915851808294347,3.9845338941619795,3.9982078495304547,4.007964748042582,4.048834745960585,4.065624650284594,4.344499531338389,4.650744150241808,4.992155640815686,4.997107491282773,4.972506432767078,4.951436594243262,4.9888881583367555,4.987926291225024,4.999251055768375,4.995232742928673,4.997796065242968
3.5630317559846953,3.6562023654489995,4.547622527516892,4.997436731224878,4.952146452589257,4.931245922122071,3.3440622257471584,2.1086511477820276,2.0250900363611573,2.0032858025108067,2.0121048774582513,2.0405892665356635,3.878812128196583,3.921380079727922,4.061245247393329,4.256111407492224,4.406144577052048,4.94003577844173,2.042552936572682,2.1027871576324135,2.0690478248841915,2.1887531864497354,2.0908061079858062,2.1209949781276123,4.118597833328359,4.083584208768036,4.165961829746487,4.482329514397088,4.462921149817631,4.524838791157041,2.018938565685714,2.0134805338341835,2.0097716173323543,2.0315519841489516,2.0552776034571347,2.0628168092972365,4.56930836381871,4.945584791655256,4.996103545728658,4.998464581317259,4.995967198745639,4.957852477773124,2.0065251649531475,2.008096482276266,2.0059430592613103,2.013220148669177,2.0362394949627376,2.0724208107294873,2.3383923135950644,2.3438657508075345,3.76049126169842,4.953283782400088,4.975556055308648,4.524249712563423,4.296996283596052,4.494049195744898,4.6931934081088,4.215363169681752,4.060706735102791,4.167540457256768
